date,is_gap_sum,is_outlier_sum,psi30_r_4h_robust_z,psi30_mom_z_1w_robust_z,psi30_rv_rs_1w_robust_z,psi30_vov_2w_robust_z,psi30_lev_ratio_1w_robust_z,psi30_bb_z_1m_robust_z,psi30_amihud_1w_robust_z
2018-11-10,0,0,7.53765025995025,12.43385588583866,10.497798598519744,10.566209914350512,12.43385588583866,10.566209914350512,10.30277192110784
2018-11-11,0,0,6.173552321871439,10.799163236703595,6.173552321871439,10.497798598519744,12.43385588583866,9.017724429234997,11.70244787221198
2018-11-12,0,0,7.53765025995025,10.799163236703595,12.43385588583866,9.017724429234997,12.43385588583866,6.17355232187144,8.044532033857319
2018-11-13,0,0,4.8094543837926285,7.653626491156187,9.017724429234997,12.43385588583866,12.43385588583866,10.566209914350512,7.614885365895553
2018-11-14,0,1,8.977629619536794,7.653626491156186,9.017724429234999,12.43385588583866,12.433855885838664,12.43385588583866,9.006737807703722
2018-11-15,0,2,8.977629619536792,12.43385588583866,12.433855885838662,11.512810335715578,10.566209914350516,12.43385588583866,12.322798764847644
2018-11-16,0,0,7.53765025995025,10.799163236703595,12.433855885838662,12.433855885838662,12.433855885838664,12.43385588583866,12.476045847762828
2018-11-17,0,0,7.653626491156187,6.173552321871439,12.433855885838662,12.433855885838662,9.202111976271702,12.43385588583866,10.611302533951118
2018-11-18,0,0,9.017724429234997,12.43385588583866,10.799163236703595,12.433855885838664,12.43385588583866,12.43385588583866,7.840692784097804
2018-11-19,0,0,9.202111976271702,7.53765025995025,9.017724429234995,12.433855885838664,10.566209914350512,12.43385588583866,7.388697238408945
2018-11-20,0,2,9.017724429234997,7.653626491156186,12.433855885838664,12.433855885838664,10.566209914350512,10.566209914350512,9.21023933465153
2018-11-21,0,0,6.173552321871439,9.017724429234997,12.433855885838664,10.497798598519744,12.43385588583866,10.566209914350512,10.731789632475234
2018-11-22,0,0,4.8094543837926285,10.799163236703595,12.433855885838664,10.566209914350512,10.566209914350512,12.43385588583866,10.686803496559307
2018-11-23,0,0,4.8094543837926285,10.799163236703595,10.799163236703595,12.43385588583866,10.566209914350512,10.497798598519744,12.31147204461158
2018-11-24,0,0,7.53765025995025,10.497798598519744,9.202111976271702,12.43385588583866,12.43385588583866,12.43385588583866,10.50561715287029
2018-11-25,0,1,6.17355232187144,7.53765025995025,8.901748198029061,10.566209914350512,9.017724429234997,9.017724429234997,10.8098570509169
2018-11-26,0,0,6.173552321871439,7.653626491156186,12.433855885838664,12.43385588583866,10.566209914350512,10.799163236703595,12.305199427505364
2018-11-27,0,0,7.653626491156187,10.799163236703595,10.566209914350516,10.497798598519744,9.017724429234997,12.43385588583866,9.00779984021733
2018-11-28,0,0,6.17355232187144,12.433855885838662,7.53765025995025,12.43385588583866,10.657378841706059,12.433855885838664,10.51501246433909
2018-11-29,0,0,7.53765025995025,12.433855885838662,10.497798598519744,10.497798598519744,9.202111976271702,12.433855885838664,10.61916813042614
2018-11-30,0,0,4.8094543837926285,7.53765025995025,10.799163236703595,12.43385588583866,10.566209914350512,10.799163236703595,7.539091867708516
2018-12-01,0,0,4.8094543837926285,10.566209914350512,10.799163236703595,12.43385588583866,12.43385588583866,10.497798598519744,12.582193414303237
2018-12-02,0,0,7.53765025995025,10.497798598519744,12.43385588583866,12.43385588583866,10.566209914350512,12.433855885838664,8.955650455357997
2018-12-03,0,0,7.53765025995025,6.17355232187144,11.512810335715578,12.43385588583866,10.566209914350512,10.566209914350516,8.996079052774036
2018-12-04,0,0,6.173552321871439,9.017724429234997,12.43385588583866,12.43385588583866,12.43385588583866,10.497798598519744,9.00254997862072
2018-12-05,0,0,7.653626491156187,9.017724429234997,10.799163236703595,12.43385588583866,7.53765025995025,10.566209914350516,12.449385829467886
2018-12-06,0,0,6.173552321871439,7.653626491156186,12.43385588583866,12.43385588583866,12.433855885838664,10.566209914350516,8.957753410256032
2018-12-07,0,0,6.173552321871439,10.799163236703595,9.017724429234997,10.799163236703595,12.433855885838664,12.43385588583866,10.144695957596014
2018-12-08,0,0,6.173552321871439,10.566209914350512,10.799163236703595,12.43385588583866,10.497798598519744,10.566209914350516,12.84865614897863
2018-12-09,0,0,8.901748198029061,9.017724429234997,10.799163236703595,12.43385588583866,9.017724429234997,12.433855885838662,12.434164689867945
2018-12-10,0,0,9.017724429234997,10.799163236703595,12.43385588583866,10.799163236703595,10.566209914350512,12.433855885838662,10.799472040732876
2018-12-11,0,0,9.017724429234997,10.566209914350512,10.566209914350512,12.43385588583866,10.566209914350512,12.433855885838662,12.849535384724305
2018-12-12,0,0,7.653626491156186,10.566209914350516,12.43385588583866,10.799163236703595,9.017724429234997,12.433855885838662,10.735480869833623
2018-12-13,0,0,6.173552321871439,9.017724429234999,10.566209914350512,12.43385588583866,9.017724429234997,10.799163236703595,12.434164689867945
2018-12-14,0,0,9.017724429234997,7.653626491156186,10.799163236703595,10.566209914350512,12.43385588583866,9.017724429234997,12.434473493897226
2018-12-15,0,0,4.8094543837926285,9.017724429234997,12.43385588583866,12.43385588583866,10.497798598519744,10.566209914350512,9.203349109486748
2018-12-16,0,0,6.173552321871439,9.017724429234997,10.566209914350512,12.43385588583866,10.566209914350514,9.017724429234997,9.170991541081271
2018-12-17,0,0,8.901748198029061,9.017724429234995,12.43385588583866,10.566209914350516,7.53765025995025,8.901748198029061,12.434473493897226
2018-12-18,0,0,7.53765025995025,12.433855885838662,10.566209914350512,12.433855885838664,9.017724429234997,12.433855885838662,8.780691366786007
2018-12-19,0,0,6.17355232187144,10.799163236703595,9.017724429234997,12.433855885838664,12.43385588583866,11.512810335715578,12.435401823082989
2018-12-20,0,0,6.17355232187144,10.799163236703595,9.017724429234997,10.566209914350516,9.017724429234997,12.433855885838662,12.436638956298033
2018-12-21,0,0,6.173552321871439,7.653626491156186,10.799163236703595,7.653626491156186,10.799163236703595,12.433855885838662,10.478464538586067
2018-12-22,0,0,7.53765025995025,12.43385588583866,12.433855885838662,10.566209914350512,12.43385588583866,12.433855885838662,9.032234452940417
2018-12-23,0,0,6.173552321871439,8.901748198029061,10.566209914350516,10.799163236703595,12.43385588583866,12.433855885838662,9.019270366479322
2018-12-24,0,0,6.173552321871439,6.173552321871439,12.43385588583866,10.566209914350512,7.653626491156187,12.433855885838662,10.63807940677323
2018-12-25,0,0,6.173552321871439,12.43385588583866,12.43385588583866,7.653626491156186,12.433855885838662,12.433855885838664,7.387987533195187
2018-12-26,0,0,6.173552321871439,10.566209914350512,10.566209914350512,9.017724429234997,11.512810335715578,10.799163236703595,7.680076994129159
2018-12-27,0,0,4.8094543837926285,10.799163236703595,7.53765025995025,12.43385588583866,12.433855885838662,12.43385588583866,7.655172428400513
2018-12-28,0,0,6.173552321871439,9.017724429234997,12.43385588583866,10.566209914350512,9.093476405726921,10.566209914350512,9.119514401789196
2018-12-29,0,0,6.173552321871439,10.799163236703595,12.43385588583866,9.017724429234995,12.43385588583866,12.43385588583866,10.524807122607019
2018-12-30,0,0,6.173552321871439,7.53765025995025,10.799163236703595,7.653626491156186,10.566209914350512,12.43385588583866,7.538989458411564
2018-12-31,0,0,6.173552321871439,9.202111976271702,10.566209914350512,7.53765025995025,10.566209914350516,10.566209914350512,10.877635475863944
2019-01-01,0,0,6.17355232187144,7.53765025995025,12.43385588583866,10.566209914350516,12.43385588583866,12.43385588583866,8.991759184342667
2019-01-02,0,0,4.8094543837926285,12.433855885838664,12.43385588583866,12.433855885838662,10.799163236703595,12.43385588583866,7.286967494372833
2019-01-03,0,0,4.809454383792628,6.17355232187144,10.799163236703595,12.433855885838664,7.653626491156186,7.653626491156187,9.223965804051193
2019-01-04,0,0,6.173552321871439,10.566209914350512,9.017724429234997,12.43385588583866,12.43385588583866,10.566209914350512,10.566518718379797
2019-01-05,0,0,6.173552321871439,10.497798598519744,10.497798598519744,12.43385588583866,10.566209914350516,12.43385588583866,6.098051359263251
2019-01-06,0,0,7.531518663933299,6.173552321871439,9.017724429234997,12.43385588583866,10.799163236703595,9.202111976271702,9.172189184929028
2019-01-07,0,0,7.653626491156186,10.497798598519744,10.497798598519744,12.43385588583866,10.566209914350512,12.43385588583866,9.168200729996713
2019-01-08,0,0,6.173552321871439,9.017724429234997,9.017724429234997,12.43385588583866,10.497798598519744,12.43385588583866,9.119514401789196
2019-01-09,0,0,7.53765025995025,7.653626491156186,10.799163236703595,10.566209914350512,9.202111976271702,12.43385588583866,10.973930357423718
2019-01-10,0,0,7.457460640553842,12.43385588583866,8.901748198029061,7.653626491156186,10.497798598519744,12.43385588583866,12.434164689867945
2019-01-11,0,0,6.173552321871439,12.43385588583866,10.566209914350512,10.566209914350512,10.497798598519744,12.43385588583866,12.568075882982612
2019-01-12,0,0,7.653626491156187,12.43385588583866,8.901748198029061,10.566209914350512,12.43385588583866,11.512810335715578,10.500597593378863
2019-01-13,0,0,6.17355232187144,9.017724429234997,7.653626491156186,12.43385588583866,9.202111976271702,11.512810335715578,12.434473493897226
2019-01-14,0,0,7.653626491156187,9.017724429234997,6.173552321871439,12.43385588583866,10.566209914350514,12.43385588583866,9.239216818230933
2019-01-15,0,0,7.653626491156186,10.799163236703595,9.017724429234997,12.43385588583866,12.43385588583866,12.43385588583866,9.329746330930774
2019-01-16,0,0,7.653626491156186,9.017724429234997,9.017724429234997,10.799163236703595,12.43385588583866,12.43385588583866,9.119514401789196
2019-01-17,0,0,6.17355232187144,9.202111976271702,8.901748198029061,12.43385588583866,8.901748198029061,10.799163236703595,9.092184571718104
2019-01-18,0,0,9.017724429234997,9.017724429234997,10.566209914350512,12.433855885838664,10.799163236703595,12.43385588583866,10.800709173947922
2019-01-19,0,0,7.653626491156187,9.017724429234995,8.977629619536792,10.799163236703595,10.497798598519744,12.43385588583866,12.435401823082989
2019-01-20,0,0,6.102978758137763,10.497798598519744,10.497798598519744,10.799163236703595,7.53765025995025,10.497798598519744,7.719755960955848
2019-01-21,0,0,9.202111976271702,10.799163236703595,9.202111976271702,10.799163236703595,9.017724429234997,12.43385588583866,6.263563308185046
2019-01-22,0,0,4.8094543837926285,6.173552321871439,9.017724429234995,10.799163236703595,10.497798598519744,12.43385588583866,10.599588571073944
2019-01-23,0,0,7.53765025995025,9.202111976271702,12.433855885838664,10.566209914350516,12.43385588583866,12.43385588583866,9.202420780300987
2019-01-24,0,0,7.653626491156186,7.653626491156187,10.566209914350516,4.8094543837926285,10.799163236703595,12.43385588583866,9.096165760503608
2019-01-25,0,0,6.173552321871439,8.901748198029061,10.566209914350516,12.43385588583866,12.43385588583866,12.43385588583866,12.434164689867945
2019-01-26,0,0,7.53765025995025,6.173552321871439,7.53765025995025,12.43385588583866,10.566209914350512,12.43385588583866,9.017724429234997
2019-01-27,0,0,6.173552321871439,7.653626491156187,9.017724429234997,12.43385588583866,12.433855885838662,12.43385588583866,9.017724429234997
2019-01-28,0,0,9.017724429234997,12.43385588583866,9.202111976271706,12.43385588583866,10.566209914350512,9.202111976271702,10.56682752240908
2019-01-29,0,0,7.53765025995025,12.43385588583866,10.566209914350512,10.566209914350512,7.653626491156186,10.497798598519744,12.435401823082989
2019-01-30,0,0,6.17355232187144,7.653626491156186,12.43385588583866,10.566209914350512,10.799163236703595,10.799163236703595,12.434766029476076
2019-01-31,0,0,7.53765025995025,9.017724429234997,12.43385588583866,9.017724429234997,10.566209914350512,10.497798598519744,12.434473493897228
2019-02-01,0,0,4.8094543837926285,7.53765025995025,7.653626491156187,12.43385588583866,10.566209914350512,9.017724429234997,8.904847813142904
2019-02-02,0,0,7.653626491156187,7.53765025995025,8.901748198029061,12.43385588583866,9.017724429234997,12.43385588583866,12.434164689867945
2019-02-03,0,0,7.53765025995025,7.53765025995025,8.901748198029061,10.799163236703595,10.566209914350512,10.497798598519744,10.799472040732876
2019-02-04,0,0,6.17355232187144,10.497798598519744,12.43385588583866,9.017724429234997,10.799163236703595,12.43385588583866,10.799472040732876
2019-02-05,0,0,6.17355232187144,9.017724429234997,10.799163236703595,12.43385588583866,12.43385588583866,10.799163236703595,7.628485245963559
2019-02-06,0,0,6.173552321871439,10.799163236703595,10.799163236703595,10.799163236703595,9.017724429234997,9.017724429234997,12.434164689867945
2019-02-07,0,0,7.53765025995025,10.566209914350512,10.799163236703595,12.43385588583866,10.566209914350512,10.799163236703595,12.434164689867945
2019-02-08,0,1,7.531518663933299,7.457460640553841,12.43385588583866,9.202111976271702,7.53765025995025,7.457460640553842,12.43385588583866
2019-02-09,0,0,4.809454383792628,12.433855885838662,11.512810335715578,10.497798598519744,12.43385588583866,12.433855885838662,9.126611013663515
2019-02-10,0,0,7.53765025995025,12.433855885838662,12.433855885838662,12.433855885838662,9.017724429234997,12.433855885838662,7.5521602836556685
2019-02-11,0,0,7.53765025995025,9.202111976271706,11.512810335715578,8.901748198029061,10.799163236703595,12.433855885838662,10.87610580707005
2019-02-12,0,0,6.17355232187144,12.43385588583866,12.433855885838664,10.799163236703595,10.799163236703595,10.799163236703595,7.537959063979533
2019-02-13,0,0,7.653626491156186,10.566209914350512,12.433855885838664,12.43385588583866,10.799163236703595,12.433855885838664,10.725882653463573
2019-02-14,0,0,6.173552321871439,10.799163236703595,12.433855885838664,12.43385588583866,6.173552321871439,12.433855885838664,9.17348932524881
2019-02-15,0,0,6.173552321871439,10.799163236703595,8.901748198029061,12.43385588583866,10.497798598519744,10.566209914350516,9.01803323326428
2019-02-16,0,0,7.53765025995025,7.537650259950251,12.43385588583866,10.497798598519744,12.433855885838662,10.566209914350516,10.40039220658592
2019-02-17,0,0,6.173552321871439,9.017724429234997,10.497798598519744,12.43385588583866,12.433855885838662,10.566209914350516,7.579671465792324
2019-02-18,0,0,9.017724429234997,11.512810335715578,8.960058569728835,8.901748198029061,12.433855885838664,10.497798598519744,10.515548921517135
2019-02-19,0,0,6.17355232187144,12.433855885838662,10.799163236703595,11.512810335715578,10.799163236703595,10.799163236703595,10.499653339793353
2019-02-20,0,0,8.901748198029061,9.017724429234995,10.799163236703595,12.433855885838662,10.566209914350512,10.799163236703595,9.108044219577886
2019-02-21,0,0,6.17355232187144,7.653626491156187,10.566209914350516,12.433855885838662,12.43385588583866,12.43385588583866,7.537959063979532
2019-02-22,0,0,7.53765025995025,12.43385588583866,9.017724429234995,9.202111976271704,10.566209914350512,12.43385588583866,8.929670249441267
2019-02-23,0,1,6.173552321871439,7.53765025995025,10.497798598519744,11.512810335715578,9.017724429234997,12.43385588583866,10.84765177542424
2019-02-24,0,1,8.960058569728835,7.53765025995025,10.566209914350516,10.799163236703595,10.566209914350514,9.202111976271702,7.614592830316703
2019-02-25,0,0,4.8094543837926285,10.799163236703595,9.017724429234995,12.433855885838664,12.433855885838662,12.43385588583866,10.805130232450274
2019-02-26,0,0,6.173552321871439,12.43385588583866,12.43385588583866,12.433855885838662,12.433855885838662,10.497798598519744,10.505800457255127
2019-02-27,0,0,7.53765025995025,12.43385588583866,9.017724429234997,10.799163236703595,10.799163236703595,12.43385588583866,10.634257523511696
2019-02-28,0,0,6.173552321871439,10.799163236703595,7.653626491156186,9.202111976271702,12.43385588583866,12.43385588583866,10.81294878680082
2019-03-01,0,0,6.17355232187144,9.017724429234997,12.43385588583866,10.566209914350512,10.799163236703595,12.43385588583866,10.812639982771536
2019-03-02,0,0,7.53765025995025,10.566209914350512,9.202111976271702,8.901748198029061,9.202111976271702,12.43385588583866,12.447332631906605
2019-03-03,0,0,4.8094543837926285,6.173552321871439,10.657378841706059,10.799163236703595,12.433855885838664,10.566209914350512,12.447332631906605
2019-03-04,0,0,6.173552321871439,12.43385588583866,12.43385588583866,10.566209914350512,12.43385588583866,12.43385588583866,10.812639982771536
2019-03-05,0,0,6.17355232187144,10.566209914350514,10.566209914350512,12.43385588583866,10.566209914350512,10.522016311522457,10.692601269015157
2019-03-06,0,0,6.173552321871439,12.433855885838662,10.566209914350512,12.43385588583866,10.799163236703595,12.43385588583866,9.558422143914637
2019-03-07,0,0,6.17355232187144,9.202111976271702,10.566209914350512,12.43385588583866,10.799163236703595,9.017724429234997,8.947881658344205
2019-03-08,0,0,6.173552321871439,10.566209914350512,12.43385588583866,12.43385588583866,10.799163236703595,7.653626491156186,7.184987802969165
2019-03-09,0,0,6.173552321871439,9.017724429234997,10.566209914350512,12.43385588583866,10.799163236703595,9.202111976271702,9.199830130240594
2019-03-10,0,0,7.653626491156187,6.173552321871439,8.901748198029061,12.43385588583866,12.43385588583866,9.017724429234997,10.555673285669586
2019-03-11,0,0,7.53765025995025,7.653626491156186,10.799163236703595,11.512810335715578,9.017724429234997,9.202111976271702,8.910511350015799
2019-03-12,0,0,6.173552321871439,10.566209914350512,10.566209914350512,12.43385588583866,10.566209914350512,12.43385588583866,10.57433727273034
2019-03-13,0,0,7.53765025995025,10.799163236703595,12.43385588583866,12.43385588583866,12.43385588583866,12.43385588583866,10.412412433216012
2019-03-14,0,0,6.17355232187144,10.566209914350512,10.566209914350512,12.43385588583866,12.43385588583866,10.799163236703595,10.57433727273034
2019-03-15,0,0,4.8094543837926285,7.53765025995025,10.566209914350512,12.43385588583866,12.43385588583866,9.017724429234997,11.70480235705675
2019-03-16,0,0,6.173552321871439,10.799163236703595,12.43385588583866,10.566209914350512,10.799163236703595,10.799163236703595,9.448619934271566
2019-03-17,0,0,6.17355232187144,10.799163236703595,10.799163236703595,10.566209914350512,12.43385588583866,12.43385588583866,10.076574081060272
2019-03-18,0,0,6.173552321871439,9.017724429234997,12.43385588583866,10.497798598519744,9.017724429234997,10.497798598519744,12.3794842047324
2019-03-19,0,0,6.173552321871439,9.017724429234997,10.566209914350512,12.43385588583866,12.43385588583866,10.497798598519744,11.555821073264504
2019-03-20,0,0,6.173552321871439,7.53765025995025,10.799163236703595,10.497798598519744,10.566209914350512,10.497798598519744,12.47396505798027
2019-03-21,0,0,4.8094543837926285,7.53765025995025,9.017724429234997,12.43385588583866,10.566209914350512,10.566209914350516,7.693735663297795
2019-03-22,0,0,6.173552321871439,12.43385588583866,10.799163236703595,10.799163236703595,12.43385588583866,10.497798598519744,8.10507827048192
2019-03-23,0,0,6.173552321871439,9.017724429234997,10.799163236703595,10.566209914350512,10.799163236703595,9.017724429234997,10.748297272633131
2019-03-24,0,0,8.901748198029061,10.799163236703595,12.43385588583866,9.017724429234997,12.433855885838664,10.799163236703595,12.434766029476076
2019-03-25,0,0,6.173552321871439,7.53765025995025,12.43385588583866,12.43385588583866,12.43385588583866,7.53765025995025,10.755911244124782
2019-03-26,0,0,6.17355232187144,10.566209914350512,9.017724429234997,12.43385588583866,9.017724429234997,10.566209914350512,10.800709173947922
2019-03-27,0,0,9.017724429234995,7.537650259950251,10.566209914350512,12.43385588583866,9.202111976271702,7.53765025995025,9.020253612632445
2019-03-28,0,0,6.173552321871439,10.799163236703595,9.017724429234995,12.43385588583866,9.202111976271702,10.799163236703595,8.959107384044305
2019-03-29,0,0,6.173552321871439,10.566209914350516,9.017724429234997,10.799163236703595,10.566209914350512,10.566209914350516,10.501379398752775
2019-03-30,0,0,6.173552321871439,9.202111976271702,12.43385588583866,7.653626491156186,10.799163236703595,12.433855885838662,10.776603407988045
2019-03-31,0,0,7.53765025995025,10.799163236703595,12.433855885838662,12.43385588583866,12.43385588583866,10.566209914350516,10.545458370150996
2019-04-01,0,0,6.17355232187144,9.202111976271702,12.433855885838662,12.43385588583866,7.653626491156186,10.566209914350516,12.50302863552458
2019-04-02,0,1,10.566209914350514,10.799163236703595,12.433855885838664,12.43385588583866,12.43385588583866,12.433855885838662,10.436640904808115
2019-04-03,0,0,10.799163236703595,10.497798598519744,12.433855885838662,11.512810335715578,12.43385588583866,12.433855885838662,10.825962681112724
2019-04-04,0,0,7.531518663933299,7.53765025995025,12.433855885838662,11.512810335715578,10.799163236703595,10.799163236703595,7.906017618371947
2019-04-05,0,0,4.8094543837926285,12.43385588583866,9.202111976271704,12.433855885838662,7.653626491156186,10.566209914350516,12.475510995224598
2019-04-06,0,0,4.8094543837926285,9.017724429234997,12.43385588583866,10.566209914350516,10.799163236703595,10.566209914350512,7.921970148958172
2019-04-07,0,0,4.8094543837926285,10.566209914350512,12.43385588583866,12.433855885838664,12.43385588583866,12.43385588583866,11.598626405311535
2019-04-08,0,0,4.8094543837926285,9.017724429234997,12.43385588583866,12.433855885838664,10.566209914350512,9.017724429234997,12.309234621091985
2019-04-09,0,0,9.017724429234997,9.017724429234997,7.653626491156186,12.43385588583866,12.43385588583866,12.43385588583866,11.289766313705496
2019-04-10,0,0,7.653626491156186,6.17355232187144,12.43385588583866,12.43385588583866,11.512810335715578,12.43385588583866,9.337500563441916
2019-04-11,0,0,7.53765025995025,8.901748198029061,10.497798598519744,9.017724429234997,12.433855885838662,10.799163236703595,9.294214228441266
2019-04-12,0,0,4.8094543837926285,12.43385588583866,7.653626491156186,12.43385588583866,10.497798598519744,12.43385588583866,10.760849706941315
2019-04-13,0,0,6.173552321871439,12.43385588583866,12.43385588583866,12.43385588583866,10.566209914350512,12.43385588583866,8.35611541635405
2019-04-14,0,0,7.653626491156187,9.202111976271702,10.497798598519744,10.799163236703595,12.43385588583866,12.43385588583866,8.945045185603107
2019-04-15,0,0,7.53765025995025,9.202111976271702,12.43385588583866,12.43385588583866,10.566209914350516,10.497798598519744,7.504877005611582
2019-04-16,0,0,6.173552321871439,7.53765025995025,12.43385588583866,10.735172065804342,9.017724429234997,12.43385588583866,8.859883646231163
2019-04-17,0,0,6.173552321871439,12.433855885838664,10.566209914350512,11.512810335715578,12.43385588583866,10.799163236703595,12.708236351066931
2019-04-18,0,0,7.53765025995025,10.566209914350516,12.43385588583866,11.512810335715578,9.017724429234997,12.43385588583866,11.059088347205627
2019-04-19,0,0,7.53765025995025,9.202111976271702,12.43385588583866,12.43385588583866,12.43385588583866,12.43385588583866,11.027274611029792
2019-04-20,0,0,6.173552321871439,10.497798598519744,12.43385588583866,12.43385588583866,10.799163236703595,10.566209914350512,10.726136540525497
2019-04-21,0,0,6.17355232187144,7.53765025995025,9.017724429234997,10.497798598519744,12.43385588583866,8.901748198029061,8.590692245369315
2019-04-22,0,0,6.173552321871439,7.653626491156186,12.43385588583866,12.43385588583866,10.799163236703595,10.799163236703595,9.754418661096025
2019-04-23,0,0,6.173552321871439,10.657378841706059,10.799163236703595,9.017724429234997,12.43385588583866,10.799163236703595,7.753100435749169
2019-04-24,0,0,6.173552321871439,6.17355232187144,12.433855885838664,12.43385588583866,10.566209914350512,9.017724429234997,10.562357300988564
2019-04-25,0,0,6.173552321871439,8.901748198029061,12.433855885838664,12.43385588583866,12.43385588583866,7.53765025995025,10.438818630077527
2019-04-26,0,0,9.017724429234995,12.43385588583866,12.433855885838664,9.017724429234997,12.433855885838664,11.512810335715578,12.46337278032301
2019-04-27,0,0,7.53765025995025,10.799163236703595,12.43385588583866,12.43385588583866,12.433855885838664,12.43385588583866,7.528395308894498
2019-04-28,0,0,6.173552321871439,10.566209914350512,12.43385588583866,12.43385588583866,12.43385588583866,12.43385588583866,12.436638956298033
2019-04-29,0,0,7.53765025995025,12.43385588583866,10.566209914350512,10.799163236703595,10.799163236703595,12.43385588583866,9.281220009038964
2019-04-30,0,0,8.901748198029061,9.017724429234997,9.017724429234997,12.43385588583866,10.799163236703595,10.497798598519744,8.931835711842073
2019-05-01,0,0,7.53765025995025,12.43385588583866,10.799163236703595,12.43385588583866,10.566209914350516,10.799163236703595,10.977075159557444
2019-05-02,0,0,7.653626491156187,10.566209914350516,12.43385588583866,10.497798598519744,10.497798598519744,9.017724429234995,10.852924102225902
2019-05-03,0,0,4.8094543837926285,12.433855885838662,10.566209914350512,12.43385588583866,10.566209914350512,12.433855885838662,8.925536173608013
2019-05-04,0,0,7.653626491156187,9.202111976271704,9.202111976271702,10.799163236703595,12.43385588583866,12.433855885838662,10.883924361420595
2019-05-05,0,0,6.173552321871439,8.901748198029061,12.43385588583866,12.43385588583866,10.566209914350512,12.433855885838662,12.311472044611582
2019-05-06,0,0,7.53765025995025,10.799163236703595,12.43385588583866,10.799163236703595,10.497798598519744,10.566209914350516,9.008108644246612
2019-05-07,0,0,6.173552321871439,10.566209914350512,10.799163236703595,12.43385588583866,12.43385588583866,12.433855885838662,7.7305690615226395
2019-05-08,0,0,6.17355232187144,10.497798598519744,12.43385588583866,10.566209914350512,12.43385588583866,12.433855885838664,8.84285143029505
2019-05-09,0,0,6.173552321871439,10.497798598519744,10.566209914350516,10.566209914350512,10.497798598519744,10.497798598519744,8.944005609242337
2019-05-10,0,0,6.173552321871439,7.53765025995025,12.43385588583866,12.43385588583866,9.017724429234997,10.799163236703595,10.545984692081241
2019-05-11,0,0,7.531518663933299,9.017724429234997,9.202111976271706,12.43385588583866,10.799163236703595,8.901748198029061,8.918540598996028
2019-05-12,0,0,8.901748198029061,7.653626491156186,12.433855885838662,10.735172065804342,9.202111976271702,10.799163236703595,10.611401440258291
2019-05-13,0,0,6.102978758137763,7.53765025995025,12.433855885838662,11.512810335715578,9.017724429234997,10.799163236703595,9.026344305860485
2019-05-14,0,0,6.173552321871439,7.53765025995025,10.799163236703595,12.433855885838662,9.202111976271702,12.43385588583866,12.438000592738383
2019-05-15,0,0,4.8094543837926285,10.497798598519744,9.017724429234997,12.433855885838662,10.497798598519744,12.43385588583866,12.438000592738383
2019-05-16,0,0,9.017724429234997,10.799163236703595,12.43385588583866,12.433855885838662,10.799163236703595,12.43385588583866,11.050032659640038
2019-05-17,0,0,6.173552321871439,12.43385588583866,10.799163236703595,12.433855885838664,10.799163236703595,9.017724429234997,9.018961562450041
2019-05-18,0,0,6.173552321871439,12.43385588583866,10.566209914350512,12.433855885838664,10.566209914350516,10.799163236703595,9.128483940485474
2019-05-19,0,0,9.202111976271702,9.017724429234997,10.497798598519744,10.566209914350516,10.566209914350512,10.799163236703595,10.45784663258959
2019-05-20,0,0,7.53765025995025,10.799163236703595,10.497798598519744,10.566209914350512,10.566209914350512,10.566209914350512,8.920413525817986
2019-05-21,0,0,7.653626491156187,10.799163236703595,12.43385588583866,12.43385588583866,10.799163236703595,12.43385588583866,9.317087717783151
2019-05-22,0,0,7.53765025995025,6.17355232187144,12.43385588583866,10.566209914350512,12.43385588583866,10.799163236703595,7.5336828366003665
2019-05-23,0,0,6.173552321871439,9.202111976271702,10.799163236703595,12.43385588583866,6.173552321871439,12.43385588583866,12.304890623476084
2019-05-24,0,0,6.173552321871439,8.901748198029061,10.799163236703595,12.43385588583866,12.43385588583866,10.566209914350512,8.903294135273388
2019-05-25,0,0,6.17355232187144,9.017724429234997,10.566209914350512,9.017724429234997,12.43385588583866,10.799163236703595,11.001285265271754
2019-05-26,0,1,7.531518663933299,6.102978758137763,12.43385588583866,9.202111976271702,10.566209914350512,10.799163236703595,9.005995211749157
2019-05-27,0,0,4.8094543837926285,12.433855885838662,10.497798598519744,10.799163236703595,12.43385588583866,10.799163236703595,7.211004210617523
2019-05-28,0,0,6.173552321871439,10.566209914350516,12.43385588583866,9.017724429234997,7.653626491156187,10.566209914350512,10.662288390560484
2019-05-29,0,0,8.901748198029061,9.202111976271702,12.43385588583866,12.43385588583866,7.53765025995025,10.566209914350512,12.435401823082987
2019-05-30,0,0,7.53765025995025,9.202111976271702,10.566209914350512,10.799163236703595,10.799163236703595,10.566209914350512,11.513427943774143
2019-05-31,0,0,9.017724429234995,10.735172065804342,12.43385588583866,7.653626491156187,10.799163236703595,12.43385588583866,10.968448221002365
2019-06-01,0,0,7.53765025995025,12.43385588583866,12.43385588583866,12.43385588583866,12.43385588583866,12.43385588583866,10.978707311823307
2019-06-02,0,0,4.8094543837926285,9.017724429234997,10.799163236703595,10.566209914350512,9.093476405726921,9.017724429234997,10.567755851594839
2019-06-03,0,0,6.173552321871439,7.653626491156186,10.566209914350512,12.43385588583866,11.512810335715578,10.566209914350512,10.811594703115723
